Bot,Humain
,21.0
,26.0
,29.0
,26.0
,21.0
,38.5
,29.0
,16.0
,29.0
,24.0
,34.0
,17.0
,35.0
,27.0
,10.0
,33.0
,26.0
,15.0
,21.5
,17.0
,23.0
,28.0
,33.0
,31.0
,37.0
,36.0
,30.0
,24.0
,32.0
,21.0
,17.0
,18.0
,29.0
,25.0
,29.0
,30.0
,20.0
,32.0
,28.0
,27.0
,34.0
,34.0
,26.0
,27.0
,32.0
,23.0
,31.0
,24.0
,29.0
,25.0
,22.0
,29.0
,57.0
,50.0
,24.0
,37.0
,30.0
,29.5
,34.0
,23.0
,38.0
,29.0
,34.0
,39.5
,23.5
,24.0
,32.0
,32.0
,27.0
,33.0
,23.0
,20.0
,27.0
,25.0
,24.0
,17.0
,30.0
,25.0
,29.0
,58.0
,32.0
,25.0
,21.5
,23.0
,25.0
,23.0
,22.0
,29.0
,30.0
,29.0
,34.0
,25.0
,27.0
,35.0
,31.0
,28.0
,26.0
,33.0
,38.0
,31.0
,29.5
,25.0
,34.5
,32.0
,34.0
,24.0
,31.0
,36.0
,26.0
,50.0
,37.0
,26.0
,29.0
,29.0
,54.5
,29.0
,27.0
,32.0
,34.0
,30.5
,31.0
,29.0
,37.0
,28.0
,22.0
,29.0
,22.0
,29.0
,29.0
,29.0
,30.0
,34.5
,30.0
,27.0
,29.0
,26.0
,30.0
,36.0
,71.0
,34.5
,23.0
,24.0
,27.0
,31.5
,34.5
,38.0
,14.0
,13.0
,28.0
,23.0
,22.0
,28.0
,29.0
,30.0
,36.0
,97.0
,34.0
,26.0
,28.0
,70.5
,24.0
,8.5
,27.0
,27.0
,32.0
,34.0
,30.0
,24.0
,23.0
,33.0
,27.0
,31.5
,32.0
,26.0
,29.0
,33.0
,26.0
,25.0
,27.0
,28.0
,38.0
,28.0
,22.0
,32.0
,28.0
,30.0
,28.0
,18.0
,26.0
,31.5
,22.0
,19.0
,58.0
,33.0
,34.0
,32.0
,33.0
,27.0
,28.0
,29.0
,25.0
,28.0
,25.0
,32.0
,38.0
,42.0
,27.0
,74.0
,30.5
,36.0
,15.0
,29.0
,18.0
,30.0
,30.0
,29.0
,30.0
,37.0
,31.0
,29.0
,26.0
,36.0
,27.0
,27.0
,27.0
,25.5
,44.0
,22.0
,26.0
,29.0
,29.0
,24.0
,28.0
,30.0
,26.0
,17.0
,31.0
,30.0
,27.0
,26.0
,30.0
,33.0
,30.0
,33.0
,36.0
,31.0
,57.5
,30.0
,28.0
,24.0
,29.0
,33.0
,26.0
,31.0
,33.0
,35.0
,38.0
,27.5
,30.0
,34.5
,29.0
,36.0
,30.0
,24.0
,18.5
,39.0
,28.0
,24.0
,32.0
,27.0
,26.5
,30.0
,27.0
,39.0
,15.5
,32.0
,34.0
,27.0
,29.0
,29.0
,29.0
,29.5
,26.0
,29.0
,28.0
,29.0
,30.5
,38.0
,26.0
,31.0
,32.0
,27.0
,33.0
,34.5
,32.0
,33.0
,21.0
,24.0
,23.0
,41.0
,29.0
,24.0
,81.0
,24.0
,33.0
,30.0
,26.0
,27.0
,55.5
,31.0
,26.0
,33.0
,29.0
,25.0
,15.0
,34.0
,28.0
,29.0
,30.0
,29.0
,29.0
,32.0
,31.0
,30.0
,34.0
,22.5
,55.0
,59.5
,28.0
,37.5
,29.0
,25.0
,34.0
,30.0
,27.0
,28.0
,33.0
,35.0
,29.0
,52.5
,25.0
,32.0
,37.0
,29.0
,29.0
,63.5
,29.0
,28.0
,29.0
,23.0
,30.0
,21.0
,23.0
,29.5
,33.0
,30.0
,34.0
,24.0
,27.0
,25.0
,33.0
,31.0
,30.0
,27.0
,35.0
,34.0
,24.5
,31.0
,29.0
,31.0
,25.0
,30.0
,31.0
,28.0
,28.0
,75.5
,36.0
,25.0
,23.0
,28.0
,26.0
,28.0
,31.0
,37.0
,26.0
,38.0
,32.0
,29.0
,28.0
,30.5
,32.0
,20.0
,37.0
,24.0
,26.0
,29.0
,23.0
,25.0
,37.0
,26.0
,67.0
,32.0
,33.0
,27.0
,26.0
,32.0
,25.0
,30.0
,39.0
,31.0
,32.0
,39.0
,31.0
,30.0
,31.0
,29.0
,26.0
,28.0
,23.0
,26.0
,28.0
,43.0
,31.0
,15.5
,28.0
,34.0
,35.0
,32.5
,34.0
,21.0
,25.0
,35.0
,27.0
,30.0
,27.0
,36.0
,29.0
,23.0
,28.0
,52.0
,18.0
,27.0
,30.0
,29.0
,22.0
,14.0
,26.0
,30.0
,32.0
,32.0
,28.0
,33.0
,35.0
,23.0
,25.0
,26.0
,58.0
,25.0
,33.0
,32.0
,47.0
,25.5
,39.0
,26.0
,31.0
,28.0
,34.0
,29.0
,49.0
,39.0
,42.0
,27.0
,16.5
,29.0
,28.0
,28.0
,28.0
,28.0
,38.5
,7.5
,2.0
,27.0
,38.0
,30.0
,37.5
