Bot,Humain
,100.0
,18.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,39.0
,100.0
,100.0
,100.0
,13.0
,100.0
,100.0
,21.0
,100.0
,100.0
,2.0
,10.0
,12.0
,100.0
,100.0
,25.0
,10.0
,100.0
,100.0
,29.0
,41.0
,20.0
,10.0
,25.0
,100.0
,100.0
,100.0
,20.0
,19.0
,0.0
,100.0
,29.0
,100.0
,100.0
,100.0
,100.0
,50.0
,34.0
,33.0
,100.0
,5.0
,100.0
,21.0
,100.0
,6.0
,100.0
,100.0
,17.0
,100.0
,17.5
,21.0
,100.0
,0.0
,12.0
,31.0
,26.0
,100.0
,6.0
,12.0
,100.0
,25.0
,22.0
,26.5
,11.0
,100.0
,100.0
,22.0
,100.0
,11.0
,18.0
,17.0
,16.0
,100.0
,20.5
,29.0
,13.0
,25.0
,31.0
,100.0
,13.0
,100.0
,3.0
,100.0
,100.0
,13.0
,100.0
,100.0
,23.0
,100.0
,28.0
,38.0
,11.0
,34.0
,9.0
,10.0
,100.0
,100.0
,15.0
,100.0
,100.0
,25.0
,100.0
,20.0
,21.0
,28.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,13.0
,18.0
,100.0
,100.0
,12.0
,12.0
,12.0
,100.0
,0.0
,27.0
,9.0
,17.5
,100.0
,100.0
,4.5
,100.0
,100.0
,100.0
,6.0
,100.0
,7.0
,100.0
,100.0
,31.0
,100.0
,100.0
,100.0
,100.0
,100.0
,57.0
,15.0
,100.0
,100.0
,100.0
,21.0
,100.0
,16.0
,22.5
,17.0
,25.0
,39.5
,5.0
,10.0
,6.0
,100.0
,100.0
,100.0
,100.0
,100.0
,4.0
,100.0
,100.0
,100.0
,6.0
,31.0
,100.0
,100.0
,30.0
,11.0
,100.0
,29.0
,100.0
,100.0
,100.0
,20.0
,100.0
,100.0
,100.0
,19.0
,100.0
,100.0
,11.0
,35.5
,7.0
,0.0
,26.0
,28.5
,100.0
,50.0
,41.0
,100.0
,100.0
,14.0
,29.0
,14.0
,100.0
,8.5
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,25.0
,100.0
,14.0
,100.0
,0.0
,100.0
,100.0
,20.0
,100.0
,14.0
,31.0
,9.0
,21.0
,22.0
,100.0
,100.0
,100.0
,14.0
,100.0
,7.0
,100.0
,30.0
,27.0
,11.0
,100.0
,100.0
,100.0
,100.0
,100.0
,8.0
,17.0
,32.0
,100.0
,100.0
,100.0
,13.0
,13.5
,3.0
,100.0
,20.0
,100.0
,47.0
,100.0
,100.0
,28.5
,27.0
,11.0
,100.0
,97.0
,44.0
,26.0
,100.0
,14.0
,100.0
,66.5
,100.0
,10.0
,100.0
,100.0
,100.0
,100.0
,100.0
,21.0
,9.5
,100.0
,25.0
,5.0
,100.0
,100.0
,100.0
,20.0
,35.0
,100.0
,16.0
,7.0
,100.0
,13.0
,12.0
,13.0
,14.0
,7.0
,50.0
,100.0
,100.0
,31.0
,18.0
,41.0
,20.5
,100.0
,100.0
,8.0
,40.0
,100.0
,20.0
,100.0
,13.0
,100.0
,20.0
,100.0
,5.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,30.0
,34.0
,100.0
,15.0
,100.0
,0.0
,3.0
,100.0
,9.0
,100.0
,100.0
,100.0
,100.0
,14.5
,100.0
,100.0
,100.0
,100.0
,17.0
,4.0
,29.0
,16.0
,38.0
,3.0
,100.0
,25.0
,14.5
,18.0
,100.0
,100.0
,37.0
,10.0
,29.0
,30.0
,100.0
,100.0
,100.0
,18.5
,7.0
,31.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,10.0
,22.0
,100.0
,25.0
,100.0
,100.0
,35.0
,100.0
,18.0
,100.0
,100.0
,100.0
,57.0
,100.0
,37.0
,100.0
,24.0
,100.0
,37.0
,100.0
,5.0
,31.0
,10.0
,100.0
,55.5
,79.0
,14.5
,100.0
,100.0
,100.0
,49.0
,32.5
,100.0
,100.0
,100.0
,100.0
,11.0
,26.0
,100.0
,50.0
,12.0
,5.5
,23.0
,100.0
,50.0
,6.0
,100.0
,100.0
,11.0
,35.0
,100.0
,100.0
,89.0
,12.0
,100.0
,29.0
,17.5
,25.0
,36.5
,100.0
,100.0
,29.0
,15.5
,100.0
,35.0
,31.0
,100.0
,6.0
,100.0
,26.5
,100.0
,100.0
,100.0
,0.0
,79.0
,35.0
,3.0
,75.0
,23.0
,100.0
,4.5
,100.0
,100.0
,25.0
,79.0
,100.0
,2.0
,13.0
,14.0
,20.0
,20.0
,100.0
,100.0
,36.5
,100.0
,100.0
,100.0
,18.0
,100.0
,96.5
,100.0
,100.0
,30.5
,100.0
,100.0
,100.0
,100.0
,91.0
,100.0
,24.0
,100.0
,100.0
,100.0
,100.0
,15.0
,50.0
,100.0
,65.0
,100.0
,34.5
,100.0
,100.0
,100.0
,18.0
,38.0
,27.0
,100.0
,100.0
,100.0
,58.0
,100.0
,23.0
,100.0
,100.0
,100.0
,72.5
,21.0
,24.0
,100.0
,100.0
,100.0
,0.0
,100.0
,14.0
,33.0
,100.0
,100.0
,30.0
,18.0
,18.0
,24.0
,21.0
,16.0
,100.0
,2.0
,100.0
,100.0
,100.0
,13.0
,13.0
,100.0
,100.0
,32.0
,100.0
,100.0
,100.0
,16.0
,14.0
,100.0
,100.0
,11.0
,24.0
,8.0
,100.0
,100.0
,100.0
,100.0
